,Unnamed: 0,RDS2,RDS2.1,RDS2.2,RDS2.3,RDS2.4,RDS2.5,RDS2.6,RDS2.7,RDS2.8,RDS2.9,RDS2.10,RDS2.11,RDS2.12,RDS2.13,RDS2.14,RDS2.15,RDS2.16,RDS2.17,RDS2.18,RDS2.19,RDS2.20,RDS2.21,RDS2.22,RDS2.23,RDS2.24,RDS2.25,RDS2.26,RDS2.27,RDS2.28,RDS2.29,RDS2.30,RDS2.31,RDS2.32,RDS2.33,RDS2.34,RDS2.35,RDS2.36,RDS2.37,RDS2.38,RDS2.39,RDS2.40,RDS2.41,RDS2.42,RDS2.43,RDS2.44,RDS2.45,RDS2.46,RDS2.47,RDS2.48,RDS2.49,RDS2.50,RDS2.51,RDS2.52,RDS2.53,RDS2.54,RDS2.55,RDS2.56,RDS2.57,RDS2.58,RDS2.59,RDS2.60,RDS2.61,RDS2.62,RDS2.63,RDS2.64,RDS2.65,RDS2.66,RDS2.67,RDS2.68,RDS2.69,RDS2.70,RDS2.71,RDS2.72,RDS2.73,RDS2.74,RDS2.75,RDS2.76,RDS2.77,RDS2.78,RDS2.79,RDS2.80,RDS2.81,RDS2.82,RDS2.83,RDS2.84,RDS2.85,RDS2.86,RDS2.87,RDS2.88,RDS2.89,RDS2.90,RDS2.91
196,,565.0368000000001,481.9092,481.808,481.8586,494.6962,494.724,494.7101,488.7342,488.6799,488.70705,74978.67,547.47,436581.0,468.2573,468.4972,468.37725,480.5459,482.2037,481.37480000000005,478.609,479.2147,478.91184999999996,486.6424,486.9518,486.7971,483.3724,484.469,483.9207,492.9584,493.7614,493.3599,489.1529,488.1994,488.67615,499.2866,499.1958,499.24120000000005,489.3991,489.5865,489.4928,498.6752,499.066,498.87059999999997,492.6154,494.4798,493.5476,499.0603,499.7119,499.3861,492.2677,491.3522,491.80994999999996,475.2105,487.1523,481.18140000000005,292.1112,292.7981,292.45465,113.4547,113.6269,113.5408,287.485,286.156,286.82050000000004,114.8532,114.9662,114.9097,280.35659999999996,283.3224,281.8395,114.333,114.1692,114.2511,280.0906,278.2531,279.17185,113.9424,114.2068,114.0746,115.52087255389726,113.96908417054365,120.62657458756252,10551.0,10945.0,2491.0,7697.0,2870.0,8251.0,111.227969348659,111.72662835249042,111.25466125161529,111.75133837917667
197,,564.7785,481.9119,481.8323,481.8721,494.6895,494.7199,494.7047,488.7323,488.6872,488.70975,75453.02,544.5799999999999,433691.0,468.2635,468.5037,468.3836,480.553,482.1902,481.3716,478.607,479.2318,478.9194,486.65,486.9605,486.80525,483.3548,484.5002,483.9275,492.9624,493.8222,493.3923,489.1549,488.2014,488.67814999999996,499.2585,499.2589,499.2587,489.401,489.5834,489.4922,498.643,499.0611,498.85204999999996,492.6139,494.4793,493.5466,499.0706,499.7,499.38530000000003,492.2627,491.348,491.80535,475.2979,487.1375,481.21770000000004,291.9738,292.6585,292.31615,113.4406,113.6181,113.52935,287.36969999999997,286.03700000000003,286.70335,114.8441,114.9519,114.898,280.2663,283.2183,281.7423,114.3181,114.1557,114.2369,279.9787,278.1592,279.06895,113.9284,114.206,114.0672,115.54678071903601,113.98609936442143,120.6830080373401,10611.0,11005.0,2492.0,7696.0,2871.0,8249.0,111.2267619047619,111.72238095238096,111.2533504681476,111.74701670644392
198,,565.3637,481.884,481.7705,481.82725000000005,494.6802,494.736,494.7081,488.7158,488.6674,488.6916,75494.84,544.19,433301.0,468.2545,468.499,468.37675,480.5426,482.0539,481.29825,478.5876,479.1944,478.89099999999996,486.5998,486.9462,486.773,483.2722,484.4714,483.8718,492.8611,493.6968,493.27895,489.1548,488.1986,488.6767,499.2169,499.3854,499.30115,489.3969,489.5869,489.4919,498.6696,499.1233,498.89644999999996,492.6142,494.4802,493.5472,499.039,499.6638,499.3514,492.266,491.3503,491.80815,474.861,486.5223,480.69165,292.1771,292.88710000000003,292.5321,113.4367,113.6127,113.5247,287.55420000000004,286.17920000000004,286.86670000000004,114.8504,114.9528,114.9016,280.753,283.39549999999997,282.07425,114.3288,114.151,114.2399,280.10630000000003,278.2979,279.2021,113.9228,114.2013,114.06205,115.57286962775385,114.00323326168959,120.73951719300695,10684.0,11081.0,2498.0,7831.0,2877.0,8396.0,111.22576373782276,111.7301617327154,111.2521422060164,111.75524156791249
199,,566.4761,481.9003,481.8543,481.8773,494.7193,494.7518,494.73555,488.7419,488.7137,488.7278,75575.77,544.61,433721.0,468.2644,468.5038,468.3841,480.5436,481.9524,481.24800000000005,478.5904,479.1998,478.89509999999996,486.7763,487.076,486.92615,483.4225,484.5084,483.96545000000003,493.0727,493.8465,493.4596,489.1574,488.202,488.6797,499.3537,499.3271,499.3404,489.4062,489.5896,489.4979,498.762,499.1394,498.9507,492.6146,494.4791,493.54685,499.1208,499.776,499.4484,492.2705,491.3521,491.8113,475.1233,486.7192,480.92125,292.6316,293.3582,292.99490000000003,113.4702,113.6385,113.55435,287.9863,286.5818,287.28405,114.874,114.9811,114.92755,281.1483,283.7795,282.4639,114.3594,114.1761,114.26775,280.4684,278.6458,279.5571,113.948,114.2133,114.08065,115.59904177364626,114.02042182499278,120.7961022365121,10720.0,11116.0,2524.0,7739.0,2907.0,8298.0,111.22744839287398,111.71901215948722,111.25406633348479,111.7439345751931
200,,569.9008,482.3705,482.2987,482.3346,495.1153,495.1612,495.13824999999997,489.1686,489.1379,489.15325,75893.71,547.6,436711.0,468.6443,468.886,468.76515,481.0132,482.4412,481.7272,479.037,479.636,479.3365,487.2512,487.5481,487.39964999999995,483.9033,484.9928,484.44804999999997,493.5551,494.3702,493.96265,489.603,488.6368,489.11990000000003,499.7052,499.7338,499.7195,489.8065,489.9971,489.9018,499.1351,499.5496,499.34235,493.0318,494.8955,493.96365000000003,499.4833,500.1417,499.8125,492.6796,491.7624,492.221,475.3985,487.0683,481.2334,292.304,293.005,292.6545,113.4648,113.6378,113.5513,287.7033,286.2885,286.9959,114.86,114.9709,114.91544999999999,280.7706,283.4959,282.13325,114.3409,114.1648,114.25285,280.2492,278.3789,279.31405,113.9302,114.2001,114.06515,115.62547552208734,114.03778219583467,120.81617592163559,10828.0,11226.0,2559.0,7839.0,2948.0,8400.0,111.22842213305962,111.72109732201176,111.25524066576698,111.74574898785426
201,,565.0059,483.1848,483.1006,483.1427,495.7358,495.7717,495.75374999999997,489.8704,489.8278,489.8491,75868.47,551.36,440471.0,469.2349,469.4763,469.3556,481.7981,483.2712,482.53465,479.7925,480.4026,480.09755,488.1,488.4028,488.2514,484.7354,485.8515,485.29345,494.4568,495.2957,494.87625,490.3875,489.4024,489.89495,500.3871,500.4117,500.3994,490.4005,490.595,490.49775,499.6503,500.0602,499.85525,493.6404,495.5046,494.5725,500.0356,500.6794,500.35749999999996,493.2894,492.3767,492.83305,475.7871,487.5928,481.68995,292.0278,292.72360000000003,292.3757,113.4612,113.6303,113.54575,287.4411,286.0146,286.72785,114.8603,114.9693,114.9148,280.58500000000004,283.20439999999996,281.8947,114.3418,114.1662,114.254,279.9752,278.1134,279.0443,113.9257,114.1924,114.05905,115.65173328335932,114.0550269870596,120.87356539206486,10763.0,11152.0,2587.0,7704.0,2980.0,8260.0,111.2324446113406,111.7128238828389,111.2598496512997,111.7380672040576
202,,566.2074,483.3629,483.3335,483.3482,495.749,495.7359,495.74245,489.9571,489.9117,489.9344,76267.92,553.3199999999999,442431.0,469.2445,469.4819,469.3632,481.8971,483.2558,482.57645,479.8896,480.5626,480.2261,488.4058,488.683,488.5444,484.9661,486.0877,485.52689999999996,494.8201,495.7746,495.29735000000005,490.3873,489.4016,489.89445,500.4857,500.3167,500.4012,490.4026,490.5973,490.49995,499.6303,499.9926,499.81145,493.6389,495.5039,494.5714,500.0386,500.6651,500.35185,493.2874,492.3771,492.83225,476.358,488.0835,482.22075,292.5501,293.2357,292.8929,113.4786,113.6481,113.56335,287.93780000000004,286.5677,287.25275,114.89,115.0082,114.9491,280.7385,283.7065,282.22249999999997,114.3849,114.2075,114.2962,280.4434,278.5923,279.51785,113.9613,114.2379,114.0996,115.67791732027668,114.07222335979638,120.93144840118164,10744.0,11121.0,2595.0,7629.0,2989.0,8173.0,111.2336123389448,111.70704410796577,111.2613987284287,111.7322434150772
203,,565.7146,483.368,483.3268,483.3474,495.7386,495.7134,495.726,489.9535,489.8966,489.92505,75930.95,552.89,442001.0,469.2364,469.4793,469.35785,481.89,483.2169,482.55345,479.8746,480.5514,480.21299999999997,488.4506,488.6845,488.56755,484.9216,486.0758,485.4987,494.8337,495.7918,495.31275000000005,490.384,489.399,489.8915,500.5197,500.2761,500.3979,490.3955,490.5974,490.49645,499.5665,499.9966,499.78155000000004,493.6404,495.5058,494.5731,500.0236,500.6695,500.34655,493.2915,492.3694,492.83045,476.3182,488.1546,482.2364,292.4017,293.0941,292.7479,113.4938,113.6633,113.57855,287.7545,286.41999999999996,287.08725,114.9019,115.03,114.96595,280.5173,283.5367,282.027,114.4014,114.2252,114.3133,280.2473,278.40160000000003,279.32445,113.9724,114.2549,114.11365,115.70400147258454,114.0893541332911,120.98905067563906,10701.0,11079.0,2545.0,7646.0,2931.0,8192.0,111.22983947119924,111.71152030217186,111.25711159737418,111.73677972283005
204,,565.0645999999999,483.3659,483.2944,483.33015,495.7365,495.7392,495.73785,489.9522,489.8996,489.9259,76211.65,554.05,443161.0,469.2424,469.4816,469.36199999999997,481.8973,483.266,482.58164999999997,479.8717,480.5182,480.19494999999995,488.4745,488.6936,488.58405,484.8478,486.0514,485.44960000000003,494.7829,495.6919,495.2374,490.3852,489.4002,489.8927,500.5334,500.4034,500.4684,490.3977,490.5966,490.49715000000003,499.5377,500.0685,499.8031,493.6395,495.5041,494.5718,500.0182,500.6107,500.31444999999997,493.2878,492.3727,492.83025,475.8982,487.8815,481.88985,292.6787,293.402,293.04035,113.512,113.6772,113.5946,287.96709999999996,286.6471,287.3071,114.9271,115.0601,114.9936,281.057,283.7691,282.41305,114.4224,114.2422,114.3323,280.3836,278.5677,279.47565,113.9837,114.2686,114.12615,115.73030441975128,114.10662860036363,121.04757851832196,10788.0,11171.0,2462.0,7792.0,2894.0,8347.0,111.22019293809123,111.71939683431675,111.25162748643761,111.74466546112116
205,,565.2103999999999,483.3591,483.2588,483.30895,495.7375,495.7365,495.73699999999997,489.9505,489.8831,489.91679999999997,76047.78,552.74,441851.0,469.2388,469.4791,469.35895000000005,481.9016,483.2892,482.5954,479.8697,480.4948,480.18225,488.4717,488.6346,488.55314999999996,484.8214,486.0146,485.418,494.7637,495.6315,495.19759999999997,490.3854,489.399,489.8922,500.5465,500.4082,500.47735,490.3998,490.5985,490.49915,499.5439,500.0626,499.80325,493.6398,495.5045,494.57214999999997,500.032,500.6392,500.3356,493.2905,492.3719,492.83119999999997,475.8127,487.9425,481.87760000000003,292.594,293.2867,292.94034999999997,113.5048,113.6704,113.5876,287.87919999999997,286.5539,287.21655,114.9239,115.0539,114.9889,280.993,283.6673,282.33015,114.4215,114.2367,114.3291,280.2917,278.4807,279.38620000000003,113.9769,114.2542,114.11555,115.75617691181522,114.12362036594068,121.10422231628685,10613.0,10990.0,2485.0,7763.0,2857.0,8315.0,111.22605218053704,111.72862311940582,111.25241290559794,111.75411342954315
206,,565.0559000000001,483.9597,483.8616,483.91065000000003,496.2601,496.3005,496.2803,490.5042,490.4697,490.48695,76383.51,555.52,444631.0,469.8072,470.0479,469.92755,482.5502,483.8906,483.22040000000004,480.5032,481.1416,480.8224,489.0029,489.1922,489.09755,485.4507,486.6479,486.0493,495.3204,496.2213,495.77085,491.0767,490.1666,490.62165000000005,501.1278,501.0372,501.0825,490.9815,491.1864,491.08394999999996,500.124,500.4592,500.2916,494.1139,495.8603,494.9871,500.4289,500.863,500.64594999999997,493.7484,493.096,493.4222,476.2745,488.763,482.51874999999995,292.8456,293.5276,293.1866,113.4699,113.6344,113.55215,288.1635,286.8397,287.5016,114.8911,115.0179,114.9545,281.2319,283.9823,282.6071,114.3727,114.1953,114.284,280.6658,278.86080000000004,279.7633,113.9351,114.1993,114.0672,115.78200421798437,114.14058245567014,121.15991645238945,10586.0,10971.0,2473.0,7723.0,2843.0,8276.0,111.22548926014319,111.72668257756563,111.25156537753223,111.75184162062615
207,,565.6639,484.5681,484.4582,484.51315,496.6493,496.7238,496.68655,490.9857,490.9686,490.97715,76462.81,559.28,448391.0,470.2197,470.4599,470.33979999999997,483.1443,484.5005,483.8224,481.0901,481.7189,481.4045,489.6662,489.8198,489.743,486.134,487.3055,486.71975,496.0909,496.9723,496.5316,491.6162,490.8003,491.20825,501.5858,501.5641,501.57495,491.3974,491.6093,491.50335,500.4747,500.7715,500.6231,494.4593,496.1201,495.2897,500.6852,501.0349,500.86005,494.1071,493.6076,493.85735,476.8836,489.6257,483.25464999999997,292.2167,292.8897,292.5532,113.4599,113.6359,113.5479,287.596,286.2445,286.92025,114.8814,115.0073,114.94435,280.4934,283.3832,281.9383,114.3632,114.1917,114.27745,280.12850000000003,278.2827,279.2056,113.9295,114.191,114.06025,115.80826911387132,114.15783193255523,121.17915449925594,10757.0,11155.0,2494.0,7806.0,2868.0,8370.0,111.22383993988352,111.72280668795791,111.24963781238682,111.7478268743209
208,,566.3882,484.6121,484.5357,484.5739,496.649,496.7062,496.6776,491.0063,490.9911,490.9987,76450.96,559.3199999999999,448431.0,470.2208,470.4582,470.3395,483.1786,484.4447,483.81165,481.1252,481.7701,481.44765,489.7447,489.9051,489.8249,486.2173,487.3845,486.8009,496.1984,497.1141,496.65625,491.6153,490.8006,491.20795,501.5853,501.5475,501.56640000000004,491.4025,491.6102,491.50635,500.2898,500.7758,500.5328,494.461,496.1201,495.29055,500.6798,501.0056,500.84270000000004,494.1121,493.6004,493.85625,477.0372,489.5823,483.30975,292.4484,293.1486,292.7985,113.4586,113.6413,113.54995,287.7886,286.4675,287.12805000000003,114.8767,115.0059,114.9413,280.80420000000004,283.6277,282.21595,114.3642,114.1943,114.27925,280.3133,278.49440000000004,279.40385000000003,113.9273,114.1934,114.06035,115.83439607386896,114.17499082001083,121.23529200654451,10701.0,11097.0,2496.0,7714.0,2871.0,8272.0,111.22521246458923,111.71794145420208,111.25122883670126,111.74285454214454
209,,571.1175000000001,485.3672,485.3175,485.34235,497.2097,497.2427,497.2262,491.6489,491.6374,491.64315,77726.7,567.37,456481.0,470.7241,470.9613,470.84270000000004,483.9653,485.1534,484.55935,481.8996,482.5221,482.21085000000005,490.6436,490.7695,490.70655,486.9214,488.2293,487.57535,497.0427,498.1092,497.57595000000003,492.1593,491.3326,491.74595,502.1649,501.9873,502.0761,491.9347,492.1431,492.0389,499.9069,501.3342,500.62055,495.0034,496.6632,495.8333,501.193,501.4337,501.31335,494.6545,494.1617,494.4081,477.6827,490.1663,483.92449999999997,292.95730000000003,293.6721,293.3147,113.455,113.6396,113.5473,288.3207,286.976,287.64835,114.891,115.01820000000001,114.9546,281.3287,284.1269,282.7278,114.3736,114.21,114.2918,280.79679999999996,278.9801,279.88845,113.9251,114.204,114.06455,115.86091068127963,114.19240429500104,121.29334524219729,10862.0,11260.0,2495.0,7824.0,2870.0,8391.0,111.22174681424984,111.71742163519673,111.24746614046103,111.742667503812
210,,566.3885,485.9329,486.0229,485.9779,497.6833,497.6342,497.65875,492.1528,492.1671,492.15995,77706.69,570.0899999999999,459201.0,471.2046,471.4439,471.32425,484.6693,485.7375,485.2034,482.5966,483.2112,482.9039,491.463,491.5407,491.50185,487.4042,488.9124,488.1583,497.5485,498.9877,498.2681,492.638,491.7991,492.21855,502.6241,502.0638,502.34395,492.3993,492.6241,492.5117,500.8095,501.7064,501.25795,495.4841,497.144,496.31405,501.6478,501.8958,501.7718,495.1371,494.6293,494.8832,478.8032,491.0808,484.942,292.877,293.5881,293.23255,113.4631,113.644,113.55355,288.26189999999997,286.9572,287.60955,114.8983,115.0202,114.95925,280.7817,284.0994,282.44055000000003,114.3885,114.2247,114.3066,280.7576,278.9608,279.8592,113.9319,114.1921,114.062,115.88687116692812,114.20945385038655,121.35023530113276,10641.0,11027.0,2571.0,7633.0,2958.0,8181.0,111.23361823361823,111.71433998100665,111.26080982044705,111.73928178820081
211,,567.2939,486.4328,486.4378,486.4353,498.0967,498.1014,498.09905000000003,492.6068,492.6134,492.6101,78378.15,572.21,461321.0,471.6036,471.8461,471.72484999999995,485.2429,486.3472,485.79505,483.0273,483.6325,483.3299,491.875,491.9942,491.9346,487.845,489.3457,488.59535000000005,498.0555,499.3497,498.70259999999996,493.0873,492.2353,492.6613,502.9876,502.6157,502.80165,492.8328,493.0604,492.9466,501.4146,502.2072,501.8109,495.931,497.5911,496.76104999999995,502.0546,502.2429,502.14875,495.5825,495.0667,495.32460000000003,478.4985,491.0631,484.7808,292.935,293.6352,293.2851,113.4658,113.6464,113.5561,288.29970000000003,286.9413,287.6205,114.9094,115.0351,114.97225,281.2877,284.0838,282.68575,114.3894,114.2262,114.3078,280.72130000000004,278.9211,279.8212,113.9273,114.1955,114.0614,115.91298623590082,114.22660492840858,121.40862705063888,10709.0,11092.0,2542.0,7582.0,2988.0,8124.0,111.22938290243442,111.7049443291187,111.26199799653948,111.72971496220745
212,,566.7561000000001,487.1115,487.1459,487.1287,498.7043,498.7026,498.70345,493.2437,493.261,493.25235,79029.95,576.8399999999999,465951.0,472.1806,472.4203,472.30045,486.0474,487.3103,486.67885,483.7,484.2964,483.9982,492.7921,492.8801,492.8361,488.4109,489.9141,489.1625,498.7461,500.078,499.41205,493.6658,492.8003,493.23305,503.6475,503.2496,503.44854999999995,493.4029,493.6413,493.5221,502.4114,502.8076,502.6095,496.5104,498.17,497.3402,502.6215,502.7925,502.707,496.1613,495.6603,495.9108,478.8737,491.6393,485.25649999999996,292.5741,293.26300000000003,292.91855,113.4963,113.6874,113.59185,287.9163,286.5938,287.25505,114.965,115.0954,115.0302,280.6304,283.62379999999996,282.1271,114.4433,114.2792,114.36125,280.2578,278.4515,279.35465,113.9677,114.2389,114.1033,115.9392249715329,114.2438372245398,121.43147234916495,10764.0,11144.0,2666.0,7644.0,3073.0,8188.0,111.23983854313339,111.70712475359053,111.26846732529684,111.73207649777939
213,,568.4590000000001,487.1026,487.1783,487.14045,498.7162,498.7041,498.71015,493.2451,493.2742,493.25964999999997,79287.14,576.26,465371.0,472.1838,472.4231,472.30345,486.0155,487.2257,486.62059999999997,483.6988,484.2923,483.99555,492.8981,492.9435,492.9208,488.4043,489.9102,489.15725,498.7707,500.1522,499.46145,493.6643,492.8004,493.23235,503.6711,503.2734,503.47225000000003,493.3976,493.6325,493.51505,502.2268,502.794,502.5104,496.5094,498.1706,497.34000000000003,502.628,502.8169,502.72245,496.1576,495.6487,495.90315,478.935,491.6381,485.28655000000003,292.7581,293.4598,293.10895,113.5147,113.7059,113.6103,288.0618,286.7491,287.40545,114.9968,115.1266,115.0617,280.7635,283.75509999999997,282.2593,114.4745,114.3091,114.3918,280.34069999999997,278.53430000000003,279.4375,113.9905,114.2614,114.12595,115.96523539948612,114.26091957954634,121.49103730804022,10681.0,11048.0,2598.0,7539.0,2994.0,8062.0,111.2352885525071,111.70274361400189,111.26360062174271,111.72698180488251
214,,567.5654,487.1523,487.2294,487.19085,498.7228,498.6924,498.7076,493.272,493.2902,493.28110000000004,79565.66,575.9,465011.0,472.1815,472.4208,472.30115,486.0616,487.2453,486.65345,483.7319,484.3371,484.0345,492.959,493.0032,492.98109999999997,488.5253,490.0001,489.2627,498.9026,500.2487,499.57565,493.6683,492.8014,493.23485,503.776,503.2278,503.5019,493.4002,493.6346,493.51739999999995,502.2465,502.7619,502.5042,496.5092,498.1693,497.33925,502.639,502.8289,502.73395,496.1601,495.6534,495.90675,478.9863,491.6499,485.3181,293.2327,293.9445,293.5886,113.517,113.7107,113.61385,288.5514,287.2423,287.89685,114.99080000000001,115.1303,115.06055,281.21320000000003,284.2445,282.72884999999997,114.4707,114.3102,114.39045,280.8476,279.02750000000003,279.93755,113.9827,114.2577,114.1202,115.99185702612125,114.27840333943875,121.5138278111482,10937.0,11305.0,2459.0,7956.0,2834.0,8516.0,111.21688527618696,111.72464437465361,111.24325531534751,111.75084866892978
215,,566.4535000000001,488.4409,488.3636,488.40225,499.2906,499.4405,499.36555,494.176,494.2227,494.19935,79179.51,582.52,471631.0,473.0753,473.3228,473.19905,487.0569,488.2549,487.6559,484.9393,485.5754,485.25735,493.8058,494.0123,493.90905,490.239,491.5726,490.9058,500.5988,501.7142,501.1565,494.2517,493.5581,493.9049,503.7557,503.4448,503.60024999999996,494.154,494.5647,494.35935,502.8372,503.6434,503.2403,497.2858,498.9461,498.11595,503.1519,503.2679,503.2099,496.9222,496.6056,496.7639,479.1882,492.2781,485.73315,292.8109,293.5037,293.1573,113.4178,113.6044,113.5111,288.1974,286.87829999999997,287.53785,114.8602,114.996,114.9281,281.2821,284.0517,282.6669,114.3485,114.1996,114.27405,280.723,278.9158,279.8194,113.8768,114.1318,114.0043,116.0183193130222,114.29578245292122,121.57449689343207,10859.0,11238.0,2583.0,7736.0,2982.0,8288.0,111.22999627837737,111.70943431336063,111.2580210299272,111.73487912285432
216,,566.3259,488.5624,488.4449,488.50365,499.249,499.449,499.34900000000005,494.2104,494.2644,494.2374,78550.73,579.6,468711.0,473.1568,473.3971,473.27695,487.1905,488.34,487.76525,485.0923,485.7554,485.42385,493.7501,494.0377,493.8939,490.3856,491.7463,491.06595000000004,500.5844,501.6843,501.13435000000004,494.2794,493.6001,493.93975,503.3613,503.2506,503.30595000000005,494.1967,494.6505,494.4236,502.5442,503.6448,503.0945,497.3297,498.9903,498.15999999999997,503.1094,503.1982,503.1538,496.9777,496.6732,496.82545000000005,479.3482,492.2759,485.81205,292.3734,293.0458,292.7096,113.3466,113.5352,113.4409,287.882,286.47860000000003,287.1803,114.7936,114.9133,114.85345,281.1806,283.7297,282.45515,114.2718,114.1226,114.1972,280.5145,278.6852,279.59985,113.8096,114.0433,113.92645,116.0443344973854,114.31286793170119,121.63383522439362,10664.0,11050.0,2549.0,7562.0,2945.0,8127.0,111.23102435326447,111.70605515019426,111.25907304141147,111.7327909315294
